"customer_id","date","number_of_items","revenue"
21770,19971011,3,58.97
21770,19971214,4,69.46
21770,19980101,2,28.48
21771,19970318,2,33.12
21772,19970318,1,25.77
21772,19970327,1,15.36
21772,19970430,1,30.97
21772,19971029,1,14.49
21772,19980126,1,14.49
21773,19970318,1,NA
21774,19970318,4,57.9
21774,19970414,4,61.05
21775,19970318,1,15.99
21776,19970318,2,17.55
21777,19970318,4,44.7
21778,19970318,2,26.73
21779,19970318,1,NA
21779,19970417,1,NA
21779,19970524,1,NA
21780,19970318,1,10.77
21781,19970318,2,28.93
21781,19970515,1,20.97
21781,19970620,1,19.99
21781,19970630,3,54.97
21781,19970718,3,54.97
21781,19970820,2,30.72
21781,19971105,2,33.98
21781,19980117,2,36.98
21781,19980131,1,21.49
21782,19970318,1,16.79
21782,19970401,2,32.74
21782,19970516,3,43.51
21783,19970318,3,43.89
21783,19970423,5,84.23
21783,19970915,2,36.98
21783,19971124,2,31.98
21784,19970318,2,32.29
21785,19970318,1,11.77
21786,19970318,1,15.37
21786,19970330,1,19.99
21787,19970318,2,31.72
21788,19970318,1,25.37
21789,19970318,2,28.74
21789,19971027,2,49.98
21789,19971110,2,19.98
21789,19980204,4,53.87
21790,19970318,1,12.79
21791,19970318,5,68.85
21791,19970323,4,45.48
21791,19970331,4,50.47
21791,19970406,3,58.09
21791,19970504,4,51.28
21791,19970622,4,52.28
21791,19970726,4,70.07
21791,19970816,3,40.1
21791,19970927,4,47.96
21792,19970318,1,NA
21793,19970318,1,11.77
21794,19970318,1,15.36
21794,19971124,1,13.99
21795,19970318,1,14.79
21796,19970318,2,59.98
21796,19970806,3,44.09
21797,19970321,3,40.46
21797,19970513,1,12.25
21797,19971231,1,13.99
21798,19970318,1,14.37
21798,19970502,1,11.77
21799,19970323,4,60.3
21800,19970318,2,29.92
21800,19970510,4,75.45
21800,19970604,1,14.96
21801,19970319,2,30.72
21802,19970318,4,37.84
21803,19970318,2,22.35
21803,19970327,1,16.37
21804,19970318,2,25.74
21804,19970613,4,52.46
21805,19970318,1,NA
21806,19970318,1,19.97
21806,19970319,1,20.3
21806,19970403,2,42.48
21806,19970404,4,58.46
21806,19970428,1,10.99
21806,19970505,3,40.53
21806,19970505,1,12.49
21807,19970318,4,45.48
21808,19970318,4,47.48
21808,19970522,2,22.74
21809,19970318,2,26.73
21810,19970318,1,12.7
21810,19970320,2,46.76
21811,19970318,2,23.98
21812,19970318,1,NA
21813,19970318,2,37.48
21813,19970415,5,76.2
21813,19971121,2,35.98
21814,19970318,1,14.96
21814,19970420,1,11.77
21814,19971214,1,41.99
21815,19970318,1,14.96
21816,19970318,2,30.15
21816,19970421,4,56.06
21816,19970523,2,28.14
21816,19970708,5,64.84
21816,19970710,1,15.36
21816,19970807,1,11.97
21816,19971020,3,47.97
21817,19970318,3,43.7
21817,19970526,3,42.73
21817,19970623,3,43.52
21817,19970912,3,49.47
21817,19971006,2,30.98
21817,19971009,2,24.48
21817,19971024,4,57.46
21817,19971111,5,70.95
21817,19971211,3,48.97
21817,19980102,4,52.96
21817,19980128,3,39.97
21818,19970318,5,NA
21819,19970318,1,14.37
21819,19970328,2,28.74
21819,19970422,1,14.37
21820,19970323,4,77
21821,19970318,3,37.51
21821,19970406,4,55.46
21821,19970711,2,28.34
21821,19970712,1,15.36
21822,19970318,1,19.77
21823,19970318,3,38.55
21823,19971105,2,22.98
21824,19970318,2,26.74
21824,19970412,2,30.72
21825,19970318,2,22.74
21826,19970318,2,27.94
21826,19970615,1,14.99
21826,19971023,1,12.99
21826,19971118,1,14.49
21826,19980226,3,35.35
21827,19970318,1,14.37
21827,19970327,1,14.37
21827,19970507,1,14.37
21827,19970708,1,11.77
21827,19970923,1,NA
21827,19971015,1,13.99
21827,19971030,1,NA
21828,19970318,2,21.54
21828,19970324,2,21.54
21828,19970502,2,22.54
21828,19970709,1,14.37
21828,19970709,1,10.77
21828,19970715,1,NA
21828,19970725,1,13.97
21829,19970318,1,11.77
21830,19970318,1,13.77
21831,19970318,5,66.06
21832,19970318,2,23.54
21833,19970318,1,16.76
21833,19970812,1,15.76
21834,19970318,5,82.42
21834,19970419,7,NA
21834,19970726,3,37.51
21834,19970831,3,57.52
21834,19971219,7,NA
21834,19971221,1,21.49
21835,19970318,6,67.62
21836,19970318,3,56.75
21836,19970717,6,79.83
21836,19970806,1,18.1
21836,19970808,4,67.81
21836,19970812,1,18.1
21837,19970318,2,NA
21837,19970326,1,12.97
21837,19970905,1,22.44
21837,19971225,2,25.98
21837,19980111,1,11.49
21838,19970318,3,95.64
21838,19970401,1,10.77
21838,19970429,4,49.67
21838,19970504,2,29.33
21838,19970604,1,17.96
21838,19970624,1,21.97
21838,19970917,4,60.96
21838,19971009,2,27.98
21838,19971020,4,36.96
21838,19971113,4,48.96
21838,19980107,5,68.95
21838,19980127,3,45.75
21838,19980218,5,70.74
21839,19970318,2,27.74
21839,19970515,2,29.33
21839,19970723,2,27.73
21839,19970826,2,29.92
21840,19970318,3,44.37
21840,19971019,2,30.48
21840,19980102,1,12.99
21840,19980108,1,14.49
21841,19970318,1,15.36
21842,19970318,1,11.77
21842,19970321,1,13.97
21843,19970318,2,25.74
21843,19970928,2,26.98
21843,19980218,1,12.99
21844,19970318,1,15.36
21845,19970318,1,12.77
21845,19970325,2,38.95
21845,19970505,1,13.97
21845,19970505,1,11.77
21846,19970324,2,19.58
21847,19970318,1,13.97
21847,19970402,2,22.15
21847,19970418,3,41.55
21847,19970429,3,39.93
21847,19970507,3,53.51
21847,19970820,3,42.5
21847,19970912,1,14.99
21847,19971104,3,43.97
21847,19971210,1,21.49
21847,19980120,1,11.49
21847,19980214,2,29.98
21847,19980223,4,66.96
21848,19970318,2,28.96
21848,19970327,3,41.91
21848,19970423,1,11.97
21849,19970318,1,25.77
21850,19970318,1,14.37
21850,19971022,1,12.99
21851,19970318,1,14.96
21851,19970504,1,14.96
21852,19970318,1,12.77
21853,19970318,1,11.77
21853,19970516,1,14.37
21853,19971211,1,15.99
21853,19971211,1,NA
21853,19980111,1,24.99
21854,19970318,2,42.98
21855,19970318,3,45.69
21856,19970318,1,NA
21857,19970318,1,14.96
21857,19980201,1,11.49
21857,19980212,1,21.99
21858,19970318,2,25.73
21858,19971129,7,91.93
21858,19971202,1,10.49
21859,19970318,1,14.96
21860,19970318,6,NA
21861,19970318,2,25.96
21862,19970318,1,21.97
21863,19970318,1,16.7
21864,19970318,1,13.97
21864,19970328,1,15.36
21865,19970318,7,95.97
21866,19970318,1,12.77
21866,19970325,1,13.97
21867,19970318,1,14.96
21867,19970416,1,15.99
21868,19970318,1,23.77
21869,19970318,1,15.36
21870,19970318,1,14.37
21871,19970325,2,19.98
21871,19970822,3,34.97
21872,19970318,4,54.93
21872,19970405,1,18.36
21872,19970630,7,77.03
21872,19970717,2,19.98
21873,19970318,2,37.96
21874,19970318,2,39.98
21875,19970318,2,29.93
21876,19970318,2,19.58
21877,19970323,1,12.97
21877,19980205,1,12.49
21878,19970318,2,24.73
21878,19970322,4,55.06
21878,19970506,3,35.91
21878,19970605,1,NA
21878,19970605,3,39.52
21878,19970624,1,14.99
21878,19970914,NA,NA
21878,19970914,1,13.99
21879,19970318,2,16.75
21880,19970318,1,13.97
21880,19970407,1,13.97
21881,19970318,1,14.37
21882,19970318,6,77.44
21883,19970318,2,21.54
21883,19970412,2,19.54
21883,19971003,3,29.97
21883,19971121,3,51.97
21883,19971203,2,42.48
21884,19970318,1,12.77
21885,19970318,2,23.74
21885,19970322,2,24.74
21885,19970623,2,25.49
21885,19970717,3,39.5
21885,19971002,4,83.46
21886,19970318,2,22.94
21887,19970318,1,17.96
21887,19970415,1,13.97
21887,19970729,1,18.77
21887,19971213,2,42.48
21887,19980224,2,31.48
21888,19970318,1,13.97
21889,19970318,1,12.97
21890,19970318,3,42.9
21890,19970827,5,75.03
21891,19970318,5,76.37
21891,19970326,3,36.9
21891,19970331,2,64.98
21891,19971102,3,36.47
21892,19970318,2,58.34
21892,19970319,1,11.77
21892,19970326,1,14.37
21892,19970405,1,14.79
21892,19970624,1,14.79
21892,19970805,1,13.97
21892,19971108,1,84.49
21892,19971231,2,24.98
21892,19980105,2,26.98
21892,19980107,2,26.48
21892,19980112,2,26.48
21892,19980117,3,40.97
21892,19980124,2,30.48
21892,19980203,3,38.36
21892,19980208,4,52.46
21893,19970318,2,NA
21894,19970318,1,14.96
21895,19970318,1,36.77
21895,19970330,1,13.97
21895,19970407,1,12.49
21895,19970502,1,15.76
21895,19970618,1,19.55
21895,19970721,1,19.55
21895,19970906,1,57.65
21896,19970319,NA,NA
21896,19970909,2,32.56
21897,19970318,1,19.99
21897,19970331,1,19.99
21897,19970619,2,17.53
21897,19970701,1,13.97
21897,19970808,1,15.36
21897,19970824,1,NA
21897,19970924,1,14.99
21898,19970318,1,10.77
21899,19970318,1,10.77
21900,19970318,3,47.1
21900,19970517,5,62.04
21900,19970815,3,93.89
21900,19980115,2,25.48
21901,19970318,2,28.33
21902,19970318,1,14.37
21902,19980209,1,15.99
21903,19970318,1,NA
21904,19970318,2,31.76
21905,19970318,1,12.77
21905,19970318,1,14.37
21905,19970411,2,15.76
21905,19970413,2,27.34
21905,19970515,1,12.97
21905,19970518,1,30.77
21905,19970720,2,27.74
21905,19970828,1,14.99
21905,19970831,2,46.6
21905,19970928,2,19.98
21905,19971101,2,23.98
21905,19971206,2,36.48
21905,19971219,2,33.48
21905,19980211,2,29.48
21906,19970318,1,NA
21907,19970318,5,80.23
21907,19970414,5,67.24
21907,19970611,6,91.19
21907,19970826,4,80.21
21907,19980128,7,97.82
21908,19970318,1,13.97
21909,19970318,2,26.14
21910,19970318,6,94.02
21911,19970318,4,49.68
21911,19971208,4,55.46
21912,19970318,2,29.92
21913,19970318,1,14.96
21913,19970702,3,46.94
21913,19970712,4,46.07
21914,19970318,2,53.74
21915,19970318,4,65.67
21915,19970529,6,78.8
21916,19970318,1,15.36
21917,19970318,1,10.77
21918,19970318,1,11.77
21919,19970318,1,15.99
21920,19970318,8,NA
21920,19971008,5,45.95
21921,19970318,1,26.99
21921,19970605,1,29.6
21922,19970318,4,50.27
21922,19970320,2,18.36
21922,19970418,2,29.53
21922,19970715,4,47.08
21922,19970722,1,NA
21922,19970722,3,36.74
21922,19970725,3,48.58
21922,19970731,1,NA
21922,19970914,7,86.43
21922,19970920,1,14.49
21922,19970924,2,NA
21922,19971002,4,47.46
21922,19971019,1,16.99
21922,19971030,3,42.97
21922,19971030,1,15.49
21922,19971031,3,33.47
21922,19971117,4,53.96
21922,19971122,6,65.94
21922,19980105,5,NA
21922,19980120,NA,NA
21923,19970318,3,38.72
21923,19970402,1,11.99
21923,19980122,1,11.49
21924,19970318,1,13.97
21925,19970318,2,23.74
21925,19970425,1,NA
21926,19970318,1,12.9
21927,19970318,1,12.97
21927,19970322,3,41.9
21927,19970509,3,33.51
21927,19971103,1,16.49
21927,19971127,1,14.49
21927,19980222,1,14.99
21928,19970318,1,13.97
21929,19970318,1,49.99
21930,19970318,3,36.31
21931,19970318,1,12.97
21932,19970318,2,23.74
21933,19970319,2,20.69
21933,19970322,4,82.46
21933,19970410,2,35.48
21933,19970524,3,28.34
21933,19970607,2,18.24
21933,19970614,1,12.25
21933,19970626,1,23.3
21933,19970630,2,23.93
21933,19970901,1,12.25
21933,19970909,1,12.99
21933,19970914,1,15.49
21934,19970319,7,91.82
21934,19970612,2,21.54
21934,19970721,5,72.82
21934,19970811,3,59.97
21934,19970929,4,77.96
21934,19971008,7,88.93
21934,19971021,3,54.97
21934,19971120,4,65.96
21934,19980118,2,25.87
21934,19980204,3,89.36
21935,19970318,1,14.96
21935,19970609,4,27.16
21935,19971213,3,55.97
21935,19980126,2,25.98
21936,19970318,1,10.99
21937,19970318,1,35.77
21938,19970318,2,30.92
21939,19970318,1,NA
21939,19970324,1,12.97
21939,19970418,1,NA
21939,19970513,1,14.96
21939,19971224,1,13.99
21940,19970318,1,11.77
21941,19970318,2,29.73
21942,19970318,2,21.54
21943,19970318,1,15.36
21944,19970318,1,17.36
21944,19980111,1,13.99
21945,19970319,2,37.74
21946,19970319,4,42.9
21946,19970414,1,19.99
21947,19970319,2,32.72
21948,19970319,3,38.51
21949,19970319,1,11.97
21950,19970319,NA,NA
21950,19970413,NA,NA
21950,19970419,4,54.48
21950,19970428,NA,NA
21950,19970527,9,NA
21950,19970622,NA,NA
21950,19970701,1,22.44
21950,19970713,5,74.36
21950,19970728,2,27.73
21950,19970826,NA,NA
21950,19970921,4,45.46
21950,19971014,4,50.96
21950,19971106,NA,NA
21950,19971203,NA,NA
21950,19980107,6,81.44
21950,19980204,9,NA
21950,19980210,NA,NA
21950,19980224,6,82.94
21951,19970319,1,11.99
21952,19970319,3,41.1
21953,19970319,3,44.31
21954,19970322,5,61.65
21955,19970319,1,12.49
21956,19970319,5,76.67
21956,19980131,3,68.97
21956,19980225,6,89.94
21957,19970319,2,28.74
21958,19970319,2,27.74
21959,19970319,2,35.54
21959,19970510,3,44.5
21960,19970319,1,16.36
21961,19970319,1,NA
21962,19970319,2,27.34
21962,19970322,3,42.13
21962,19970615,4,82.33
21963,19970319,2,84.98
21963,19970727,1,15.36
21963,19970903,1,12.77
21964,19970322,1,14.99
21965,19970319,4,64.27
21966,19970319,1,15.36
21967,19970319,1,NA
21968,19970319,1,15.3
21969,19970319,3,44.13
21969,19970803,2,26.33
21970,19970319,1,11.77
21971,19970319,2,26.56
21971,19970320,2,64.93
21971,19970320,1,12.97
21972,19970319,5,63.85
21973,19970319,1,14.96
21973,19970428,2,66.54
21973,19970731,1,33.77
21974,19970319,1,11.77
21975,19970319,6,82.79
21975,19970402,NA,NA
21975,19970407,5,76.84
21975,19970422,6,81.8
21976,19970319,4,74.07
21977,19970319,6,NA
21977,19970319,3,83.31
21977,19970323,2,19.98
21977,19970411,3,46.48
21977,19970506,2,37.52
21977,19970519,1,50.7
21977,19970730,2,49.94
21977,19971020,2,25.98
21977,19971103,2,23.48
21978,19970319,1,13.97
21979,19970319,2,49.98
21979,19970331,1,14.96
21980,19970319,3,36.51
21980,19970507,4,42.28
21980,19970627,3,57.69
21980,19970809,3,46.68
21980,19971010,4,51.96
21980,19971108,3,44.47
21981,19970319,2,28.53
21982,19970319,2,38.06
21983,19970319,1,NA
21984,19970319,3,45.66
21984,19970321,1,13.97
21984,19970416,5,64.07
21984,19970922,2,15.98
21984,19971124,1,12.99
21985,19970319,2,29.58
21985,19970507,2,32.13
21985,19970529,2,24.35
21985,19970817,4,54.07
21985,19970914,2,28.48
21985,19971226,1,15.49
21985,19980121,2,27.98
21986,19970319,3,43.3
21987,19970319,3,44.88
21988,19970319,2,26.14
21989,19970319,1,14.96
21989,19970321,1,15.36
21990,19970319,4,59.12
21990,19970430,1,15.36
21990,19970524,1,11.78
21990,19970524,1,NA
21990,19971108,3,37.47
21990,19971130,3,NA
21990,19980130,3,39.97
21990,19980214,1,13.99
21991,19970319,2,46.74
21991,19970803,1,14.37
21992,19970319,3,32.31
21993,19970319,3,43.12
21993,19970427,3,47.72
21994,19970324,5,65.85
21994,19970519,7,88.18
21995,19970319,6,NA
21996,19970319,4,43.08
21996,19971104,1,27.99
21997,19970319,1,19.99
21998,19970319,1,15.36
21999,19970319,1,NA
21999,19970324,1,15.96
21999,19970814,1,NA
22000,19970319,4,50.27
22001,19970321,1,12.77
22002,19970319,1,14.37
22002,19970409,1,15.36
22002,19970519,1,14.79
22002,19970528,3,43.7
22002,19970708,1,14.37
22002,19970721,1,14.37
22002,19971009,1,NA
22003,19970319,2,29.92
22003,19970328,2,29.92
22003,19970411,2,31.72
22003,19970625,3,50.71
22004,19970319,1,13.99
22005,19970319,1,14.96
22006,19970319,2,35.74
22006,19970418,5,73.05
22006,19970923,3,42.97
22007,19970319,3,37.9
22008,19970319,1,40.97
22008,19970909,6,73.94
22008,19980205,1,12.58
22009,19970319,2,26.73
22009,19970523,2,28.33
22009,19970620,3,39.1
22009,19970715,1,11.77
22009,19970724,5,78.84
22009,19970904,2,25.74
22009,19971011,1,NA
22009,19971108,1,NA
22009,19971128,4,57.46
22010,19970319,1,15.36
22011,19970319,1,13.97
22012,19970319,1,NA
22013,19970319,1,10.77
22013,19970330,1,10.77
22013,19970331,1,29.99
22013,19970401,1,11.77
22013,19970402,1,14.37
22013,19970404,1,NA
22013,19970419,2,22.13
22013,19970420,1,39.99
22013,19970429,1,14.96
22013,19970713,1,19.99
22013,19970716,1,14.99
22013,19970716,1,19.99
22013,19970730,1,11.77
22013,19970802,1,19.99
22013,19970820,1,14.99
22013,19971015,1,10.49
22013,19971025,1,11.49
22013,19971029,1,12.99
22013,19971104,1,15.99
22013,19971108,2,26.48
22013,19971127,1,19.49
22013,19971127,2,20.98
22013,19971129,6,83.94
22013,19971202,1,34.49
22013,19971216,1,14.49
22013,19971216,1,14.49
22013,19971216,1,14.49
22013,19980116,1,19.49
22013,19980118,2,32.48
22013,19980124,1,17.99
22013,19980204,1,NA
22013,19980204,3,35.47
22013,19980207,4,51.96
22013,19980223,1,19.49
22013,19980223,1,19.49
22013,19980224,5,64.95
22014,19970319,3,76.51
22015,19970319,3,35.51
22016,19970319,1,NA
22017,19970319,1,15.36
22018,19970319,1,16.99
22019,19970319,3,41.12
22019,19970607,1,13.97
22019,19970625,1,12.97
22019,19970702,1,13.97
22019,19970721,1,14.37
22019,19970728,1,14.37
22019,19970908,1,13.77
22019,19970910,1,NA
22019,19971007,1,21.99
22019,19971217,1,12.99
22019,19980127,1,12.99
22020,19970319,1,26.99
22020,19970422,2,27.98
22021,19970319,1,13.97
22021,19971017,1,65.99
22022,19970319,1,NA
22023,19970319,1,11.77
22023,19970319,1,12.98
22024,19970319,4,61.44
22025,19970319,1,NA
22026,19970319,7,90.78
22026,19970325,1,11.77
22027,19970319,1,14.96
22028,19970319,1,NA
22029,19970319,2,30.32
22030,19970319,3,36.31
22031,19970319,1,NA
22032,19970319,3,39.35
22033,19970319,1,14.79
22033,19970320,1,14.79
22034,19970319,1,11.97
22035,19970319,2,28.75
22036,19970319,1,10.77
22036,19971126,5,NA
22037,19970319,1,NA
22038,19970319,1,15.3
22039,19970319,1,24.99
22040,19970319,1,19.77
22041,19970319,1,38.99
22041,19970405,1,13.99
22041,19970407,2,26.96
22041,19970627,2,36.76
22041,19971125,3,45.47
22042,19970319,2,24.98
22043,19970319,5,69.85
22044,19970319,7,96.97
22044,19970402,4,51.87
22044,19970915,5,67.45
22045,19970319,1,18.99
22046,19970319,2,20.74
22047,19970319,1,14.96
22047,19971212,1,13.99
22048,19970319,2,20.75
22049,19970319,1,12.79
22049,19970323,1,12.49
22049,19971219,1,12.99
22050,19970319,1,12.49
22050,19971008,2,15.48
22051,19970319,1,NA
22052,19970319,2,28.73
22053,19970319,1,11.77
22054,19970319,2,29.93
22055,19970319,5,70.03
22056,19970320,1,12.99
22056,19970925,2,27.98
22057,19970319,1,14.37
22057,19971014,1,12.99
22057,19971228,2,27.98
22058,19970319,2,21.56
22058,19971102,3,41.47
22059,19970319,1,19.99
22059,19970616,3,43.7
22059,19970725,2,32.74
22060,19970319,5,60.46
22060,19970514,2,28.74
22060,19971112,1,10.49
22060,19971112,1,NA
22061,19970320,NA,NA
22061,19970320,1,14.96
22061,19970322,4,53.28
22061,19970322,1,11.77
22061,19970330,6,82.4
22061,19970403,1,14.37
22061,19970410,1,13.97
22061,19970415,1,13.77
22061,19970417,2,29.16
22061,19970421,3,35.71
22061,19970421,2,26.14
22061,19970424,2,37.93
22061,19970427,1,10.77
22061,19970501,1,14.37
22061,19970510,1,13.97
22061,19970513,1,14.96
22061,19970522,1,15.36
22061,19970523,2,28.93
22061,19970524,2,42.72
22061,19970526,1,11.77
22061,19970605,1,14.96
22061,19970614,2,28.93
22061,19970616,1,18.77
22061,19970617,2,23.74
22061,19970617,1,14.96
22061,19970622,1,15.96
22061,19970624,1,13.97
22061,19970701,2,29.33
22061,19970701,1,15.36
22061,19970714,2,30.13
22061,19970719,2,29.33
22061,19970720,1,14.96
22061,19970720,1,14.96
22061,19970722,4,53.3
22061,19970729,5,75.08
22061,19970802,3,42.5
22061,19970805,1,13.77
22061,19970805,2,42.74
22061,19970810,1,27.77
22061,19970811,3,42.09
22061,19970814,1,14.37
22061,19970816,2,30.72
22061,19970817,2,23.54
22061,19970819,1,18.36
22061,19970822,5,64.45
22061,19970904,1,14.96
22061,19970904,1,15.36
22061,19970904,1,14.37
22061,19970904,3,43.89
22061,19970909,2,28.34
22061,19970910,1,11.49
22061,19970917,1,13.99
22061,19970919,5,65.95
22061,19970926,1,NA
22061,19970927,2,26.98
22061,19970929,1,26.99
22061,19970930,2,66.48
22061,19971001,1,12.99
22061,19971001,1,15.96
22061,19971004,1,11.49
22061,19971007,1,14.99
22061,19971008,2,28.98
22061,19971008,1,20.99
22061,19971010,2,26.98
22061,19971012,1,44.99
22061,19971014,1,48.99
22061,19971014,1,11.49
22061,19971020,2,20.48
22061,19971021,2,28.48
22061,19971026,2,30.98
22061,19971028,8,NA
22061,19971108,3,45.47
22061,19971116,1,NA
22061,19971120,3,38.97
22061,19971122,2,26.98
22061,19971125,1,12.99
22061,19971129,3,39.97
22061,19971209,2,27.48
22061,19971211,1,12.99
22061,19971215,1,12.49
22061,19971216,3,49.97
22061,19971221,1,12.49
22061,19971222,2,25.98
22061,19971223,1,14.49
22061,19971231,2,45.98
22061,19980104,1,12.99
22061,19980108,7,NA
22061,19980109,1,14.99
22061,19980112,1,10.99
22061,19980118,3,44.97
22061,19980120,1,13.99
22061,19980120,1,12.99
22061,19980126,2,30.48
22061,19980130,2,26.98
22061,19980202,2,26.98
22061,19980202,3,40.97
22061,19980208,2,24.98
22061,19980208,2,26.98
22061,19980212,1,12.99
22061,19980212,2,21.36
22061,19980213,1,22.99
22061,19980213,2,25.48
22061,19980215,2,22.98
22061,19980217,1,12.99
22061,19980218,3,37.97
22061,19980226,1,15.99
22062,19970319,1,13.97
22063,19970319,1,15.76
22064,19970320,1,12.97
22064,19970409,1,14.96
22064,19970515,1,13.97
22065,19970319,1,18.99
22066,19970319,1,11.77
22067,19970319,2,23.54
22067,19970327,4,53.68
22067,19970423,2,26.14
22067,19970813,9,NA
22067,19970927,5,62.45
22068,19970319,3,42.69
22069,19970319,1,13.97
22069,19970604,3,44.12
22070,19970319,1,14.96
22071,19970319,1,41.78
22072,19970319,1,37.97
22073,19970319,1,15.9
22073,19980216,2,35.98
22074,19970319,1,14.37
22075,19970319,1,12.49
22076,19970319,1,25.77
22077,19970319,1,11.97
22078,19970319,1,26.99
22078,19970815,1,12.25
22078,19971008,1,NA
22079,19970319,1,15.36
22079,19970415,1,14.37
22079,19970505,2,28.34
22079,19970506,1,11.77
22079,19970619,3,35.9
22079,19971125,8,NA
22079,19980216,4,51.46
22080,19970319,2,27.13
22080,19971108,5,68.95
22081,19970319,1,13.97
22082,19970319,1,14.96
22082,19970611,1,13.97
22083,19970319,1,13.77
22083,19970929,1,15.49
22084,19970319,1,NA
22085,19970319,1,26.77
22085,19970410,2,25.13
22085,19970420,3,45.28
22085,19970426,1,14.96
22085,19970427,1,11.77
22085,19970428,2,29.92
22085,19970504,1,15.96
22085,19970524,4,56.65
22085,19970608,2,30.92
22085,19970614,1,14.96
22085,19970711,2,26.73
22085,19970808,2,26.73
22085,19970910,5,66.95
22085,19971018,5,66.95
22085,19980118,2,19.07
22086,19970319,1,15.36
22087,19970319,2,28.34
22088,19970319,2,29.92
22089,19970319,2,25.14
22089,19971212,2,28.98
22090,19970319,6,69.02
22090,19970612,7,NA
22091,19970319,2,36.73
22092,19970319,1,11.77
22093,19970319,4,69.96
22093,19970418,4,75.32
22093,19970708,4,65.26
22094,19970319,3,62.04
22094,19970415,1,37.3
22095,19970319,1,13.97
22096,19970319,2,25.54
22096,19971024,1,12.99
22096,19971128,2,25.98
22096,19980105,1,13.99
22097,19970319,1,NA
22097,19970611,1,11.78
22097,19970901,1,12.25
22098,19970319,4,56.5
22098,19970320,2,23.94
22099,19970320,5,68.42
22099,19970328,3,54.51
22099,19970417,3,44.29
22099,19970430,4,63.27
22099,19970728,8,NA
22099,19970903,5,59.05
22099,19970908,5,66.67
22100,19970319,7,90.65
22101,19970319,2,27.76
22101,19971026,1,18.99
22102,19970319,1,NA
22102,19970505,1,NA
22103,19970319,1,14.37
22104,19970319,1,15.36
22105,19970319,4,64.33
22106,19970319,1,19.99
22106,19971111,1,62.99
22107,19970319,5,NA
22108,19970319,5,81.04
22109,19970319,1,15.76
22110,19970319,4,53.88
22111,19970319,1,NA
22112,19970319,5,64.24
22112,19971112,5,66.95
22113,19970319,3,46.08
22113,19971201,1,11.49
22113,19980221,2,25.98
22114,19970319,1,11.99
22115,19970320,4,47.08
22116,19970319,1,NA
22117,19970319,2,29.73
22118,19970319,1,14.37
22119,19970319,1,NA
22120,19970319,2,28.98
22120,19970510,1,NA
22121,19970319,1,11.77
22122,19970319,3,40.11
22122,19970323,7,96.56
22122,19970326,1,17.36
22122,19970409,6,74.64
22123,19970319,1,14.37
22124,19970319,1,11.77
22125,19970319,1,15.36
22126,19970319,3,42.26
22126,19970322,9,NA
22126,19970324,9,NA
22127,19970319,1,14.96
22128,19970319,1,54.77
22129,19970319,1,13.97
22130,19970319,1,15.96
22131,19970319,1,16.36
22132,19970319,2,22.75
22132,19970327,1,13.77
22132,19971108,1,15.99
22133,19970319,2,30.15
22134,19970319,1,13.77
22134,19970324,1,12.77
22134,19970529,1,12.97
22134,19970604,1,10.77
22134,19970616,1,12.97
22135,19970319,1,27.77
22136,19970319,1,12.49
22137,19970319,1,15.36
22138,19970319,2,29.73
22138,19971210,2,32.48
22138,19980130,2,28.98
22139,19970319,1,15.36
22140,19970319,1,11.77
22141,19970319,1,21.99
22142,19970319,1,39.37
22143,19970319,3,56.97
22143,19970831,2,37.95
22144,19970319,4,59.45
22144,19970727,7,NA
22144,19970906,5,75.2
22144,19980129,8,NA
22145,19970319,2,29.33
22146,19970319,1,12.49
22147,19970319,2,20.76
22148,19970319,1,24.99
22149,19970319,2,29.14
22149,19970619,3,64.32
22149,19970701,3,38.91
22149,19970708,1,34.99
22149,19970812,2,30.72
22149,19971115,3,39.47
22149,19971122,4,57.46
22150,19970319,2,39.74
22150,19970324,5,65.04
22150,19970415,3,47.28
22151,19970323,5,60.83
22152,19970319,5,77.6
22152,19970325,1,14.96
22152,19970706,1,NA
22152,19970817,2,31.15
22152,19970820,6,97.15
22152,19970830,1,12.77
22152,19970921,5,67.45
22152,19970926,1,11.49
22152,19971116,1,39.49
22152,19971204,1,94.49
22153,19970319,3,32.31
22154,19970319,1,13.97
22155,19970320,4,83.68
22156,19970319,1,11.77
22156,19970912,1,12.99
22157,19970319,2,25.74
22158,19970319,1,NA
22159,19970319,1,NA
22160,19970319,1,15.36
22160,19970503,2,26.73
22160,19971011,1,15.99
22160,19971209,2,48.98
22161,19970319,3,39.5
22161,19970325,1,11.97
22162,19970319,2,19.94
22162,19970515,3,40.7
22163,19970319,1,11.77
22164,19970319,1,40.97
22164,19970404,2,16.54
22164,19970720,1,28.18
22165,19970319,8,99.54
22165,19970331,8,NA
22166,19970319,1,10.77
22167,19970319,4,58.74
22167,19970506,4,46.69
22168,19970319,1,14.96
22169,19970319,1,11.77
22169,19970327,1,22.99
22170,19970319,1,12.77
22170,19970320,1,14.37
22171,19970319,1,58.99
22172,19970320,4,68.33
22173,19970319,1,NA
22174,19970319,2,28.74
22174,19970702,2,31.61
22175,19970319,1,15.76
22176,19970319,1,26.99
22177,19970319,1,11.77
22178,19970319,2,30.32
22178,19970405,2,28.34
22179,19970319,4,66.96
22180,19970325,1,11.77
22181,19970319,6,86.98
22181,19970501,3,64.31
22181,19971018,8,NA
22181,19980125,4,57.94
